date,symbol,when,security_name,exchange_codes,before_eps_date,after_eps_date,Ticker,Date,Adj Close,Close,High,Low,Open,Volume,Adj Close_pct_change,Close_pct_change,High_pct_change,Low_pct_change,Open_pct_change,Volume_pct_change
2023-01-24,FCF,postmarket,First Commonwealth Financial Corporation Common Stock,,2023-01-24,2023-01-25,FCF,2023-01-25,12.90999984741211,12.90999984741211,13.8100004196167,12.8100004196167,13.760000228881836,765400.0,-0.07122300707104934,-0.07122300707104934,-0.015680635605251125,-0.07642389867976962,-0.01924444114242163,1.4414673046251996
2023-01-24,FFIV,premarket,"F5, Inc. - Common Stock",,2023-01-23,2023-01-24,FFIV,2023-01-24,146.47000122070312,146.47000122070312,148.1699981689453,145.17999267578125,146.0500030517578,888000.0,-0.008797475902896035,-0.008797475902896035,-0.0006070170054300883,0.004497294001067242,0.002677463818778536,0.2714776632302405
2023-01-24,FOR,premarket,Forestar Group Inc Common Stock ,,2023-01-23,2023-01-24,FOR,2023-01-24,15.270000457763672,15.270000457763672,16.329999923706055,14.84000015258789,16.329999923706055,295300.0,-0.08562875687701943,-0.08562875687701943,-0.02913197265211276,-0.09896777345005336,-0.00850026687826999,1.4384805945499588
2023-01-24,GATX,premarket,GATX Corporation Common Stock,,2023-01-23,2023-01-24,GATX,2023-01-24,109.88999938964844,109.88999938964844,114.31999969482422,109.83000183105469,110.63999938964844,185500.0,0.022898623080001457,0.022898623080001457,0.052670361888321526,0.030396900314108688,0.02207851630160218,0.23501997336884162
2023-01-24,HAFC,premarket,Hanmi Financial Corporation - Common Stock,,2023-01-23,2023-01-24,HAFC,2023-01-24,24.540000915527344,24.540000915527344,24.739999771118164,24.31999969482422,24.6299991607666,79400.0,-0.0028443597353985384,-0.0028443597353985384,-0.004426583849615917,-0.005723605678191079,0.003258652798053374,-0.5987872662961091
2023-01-24,HAL,premarket,Halliburton Company Common Stock,,2023-01-23,2023-01-24,HAL,2023-01-24,39.84000015258789,39.84000015258789,41.0,39.18000030517578,40.0,11912100.0,-0.017993580175684865,-0.017993580175684865,-0.006542293549039235,-0.027791537297469637,-0.02652713917109195,0.10400467103494937
2023-01-24,IVZ,premarket,Invesco Ltd Common Stock,,2023-01-23,2023-01-24,IVZ,2023-01-24,18.520000457763672,18.520000457763672,19.559999465942383,18.139999389648438,18.690000534057617,7847100.0,-0.020105776107743223,-0.020105776107743223,0.015049247601957028,-0.033049084843766674,-0.016315761365388592,-0.4883015767440041
2023-01-24,LMT,premarket,Lockheed Martin Corporation Common Stock,,2023-01-23,2023-01-24,LMT,2023-01-24,449.2300109863281,449.2300109863281,450.9599914550781,437.69000244140625,442.1700134277344,2865000.0,0.018015800011383254,0.018015800011383254,0.009242899999829302,-0.007190452786565271,-0.002121306120155153,0.6469303288112209
2023-01-24,LRN,premarket,"Stride, Inc. Common Stock",,2023-01-23,2023-01-24,LRN,2023-01-24,32.0,32.0,32.849998474121094,31.93000030517578,32.529998779296875,920600.0,-0.016594987717706733,-0.016594987717706733,0.003973021044257008,-0.0018755694395644618,0.010562291615190844,0.8331342094782954
2023-01-24,MMM,premarket,3M Company Common Stock,,2023-01-23,2023-01-24,MMM,2023-01-24,115.0,115.0,120.0,114.5,116.04000091552734,10276500.0,-0.062143227661886846,-0.062143227661886846,-0.03147700950644716,-0.04908233105526538,-0.03789071944032463,2.0116933356778617
2023-01-24,NBHC,postmarket,National Bank Holdings Corporation Common Stock,,2023-01-24,2023-01-25,NBHC,2023-01-25,41.279998779296875,41.279998779296875,42.25,39.869998931884766,41.959999084472656,496800.0,-0.022727340459820944,-0.022727340459820944,-0.013541952048999106,-0.04776689875855156,-0.009910381620036546,1.402321083172147
2023-01-24,ONB,premarket,Old National Bancorp - Common Stock,,2023-01-23,2023-01-24,ONB,2023-01-24,17.030000686645508,17.030000686645508,18.0,16.809999465942383,17.649999618530273,5039200.0,-0.0622246239130686,-0.0622246239130686,-0.014238785631042528,-0.06559201335122855,-0.027012116185504476,1.6831372131409403
2023-01-24,PEBO,premarket,Peoples Bancorp Inc. - Common Stock,,2023-01-23,2023-01-24,PEBO,2023-01-24,29.100000381469727,29.100000381469727,29.260000228881836,27.90999984741211,28.5,132800.0,0.030818308655363058,0.030818308655363058,0.03100779049112079,-0.005700030251215571,0.007779324894372497,0.7636122177954847
2023-01-24,PFC,postmarket,Premier Financial Corp.  - Common Stock,,2023-01-24,2023-01-25,PFC,2023-01-25,23.739999771118164,23.739999771118164,26.8700008392334,23.450000762939453,26.8700008392334,500000.0,-0.12624218975135315,-0.12624218975135315,-0.021841954463734048,-0.12760411104601121,-0.021841954463734048,5.596306068601583
2023-01-24,RNST,premarket,Renasant Corporation Common Stock,,2023-01-23,2023-01-24,RNST,2023-01-24,36.16999816894531,36.16999816894531,36.2400016784668,35.59000015258789,36.060001373291016,107400.0,0.0030503824588250517,0.0030503824588250517,-0.00027581576643320727,-0.005310190977952822,0.0013885880057904476,-0.2572614107883817
2023-01-24,RTX,premarket,RTX Corporation Common Stock,,2023-01-23,2023-01-24,RTX,2023-01-24,99.47000122070312,99.47000122070312,99.81999969482422,94.0199966430664,98.87000274658203,8308000.0,0.03345455813717524,0.03345455813717524,0.029815324260286102,-0.005184694551776059,0.042932484850260355,0.4609784405444377
2023-01-24,SLGN,postmarket,Silgan Holdings Inc. Common Stock,,2023-01-24,2023-01-25,SLGN,2023-01-25,52.7599983215332,52.7599983215332,53.130001068115234,49.5,50.400001525878906,1099200.0,0.03878711105523136,0.03878711105523136,0.04586617846550789,-0.0016135907240846237,0.00699305283024243,0.9716591928251122
2023-01-24,TARO,postmarket,Taro Pharmaceutical Industries Ltd. Ordinary Shares,,2023-01-24,2023-01-25,TARO,2023-01-25,30.459999084472656,30.459999084472656,30.639999389648438,29.770000457763672,30.0,16500.0,-0.01264185712073207,-0.01264185712073207,-0.006807163346014944,-0.01194818164720357,-0.02375527344974393,1.2297297297297298
2023-01-24,TRMK,postmarket,Trustmark Corporation - Common Stock,,2023-01-24,2023-01-25,TRMK,2023-01-25,28.549999237060547,28.549999237060547,32.11000061035156,27.65999984741211,32.04999923706055,1576100.0,-0.13537253660613247,-0.13537253660613247,-0.03457600027709884,-0.15722120339403456,-0.036380010388914474,6.392589118198874
2023-01-24,TXN,premarket,Texas Instruments Incorporated - Common Stock,,2023-01-23,2023-01-24,TXN,2023-01-24,177.0399932861328,177.0399932861328,178.52000427246094,175.33999633789062,176.75,5351600.0,-0.006342284865160086,-0.006342284865160086,-0.0027929839574745152,0.016110331586860926,0.017852036927588966,-0.3180590244151078
2023-01-24,UMBF,premarket,UMB Financial Corporation - Common Stock,,2023-01-23,2023-01-24,UMBF,2023-01-24,85.3499984741211,85.3499984741211,86.76000213623047,85.3499984741211,86.75,165000.0,-0.014092655943211962,-0.014092655943211962,0.00011529840035118255,0.010059153539894616,0.014145418184733805,-0.08026755852842804
2023-01-24,UNP,premarket,Union Pacific Corporation Common Stock,,2023-01-23,2023-01-24,UNP,2023-01-24,203.17999267578125,203.17999267578125,207.0,201.0,205.0,4462600.0,-0.03307482056599775,-0.03307482056599775,-0.028032122770738743,-0.033746774965287774,-0.02063829148222529,0.41418430726327804
2023-01-24,VBTX,postmarket,"Veritex Holdings, Inc. - Common Stock",,2023-01-24,2023-01-25,VBTX,2023-01-25,26.559999465942383,26.559999465942383,27.5,26.020000457763672,27.5,836400.0,-0.0703535264386429,-0.0703535264386429,-0.055631895348394744,-0.0865367772431116,-0.055631895348394744,3.0523255813953485
2023-01-24,WAL,postmarket,Western Alliance Bancorporation Common Stock (DE),,2023-01-24,2023-01-25,WAL,2023-01-25,70.58999633789062,70.58999633789062,71.41999816894531,65.31999969482422,65.73999786376953,2462200.0,0.048885484947194024,0.048885484947194024,0.03913858112361557,-0.006992993204758657,-0.03818581812170441,1.0496129193373847
2023-01-25,ABT,premarket,Abbott Laboratories Common Stock,,2023-01-24,2023-01-25,ABT,2023-01-25,111.0,111.0,112.23999786376953,109.58999633789062,110.0,6070800.0,-0.013596363599875594,-0.013596363599875594,-0.01249345198475682,-0.023957984241644414,-0.025341135875284082,0.30218790218790215
2023-01-25,ADP,premarket,"Automatic Data Processing, Inc. - Common Stock",,2023-01-24,2023-01-25,ADP,2023-01-25,228.00999450683594,228.00999450683594,234.25,223.66000366210938,234.25,3694900.0,-0.0465816419567644,-0.0465816419567644,-0.02808897250208242,-0.06080455095595538,-0.02808897250208242,1.5921846499228285
2023-01-25,ALRS,premarket,Alerus Financial Corporation - Common Stock,,2023-01-24,2023-01-25,ALRS,2023-01-25,22.5,22.5,22.59000015258789,22.170000076293945,22.59000015258789,17500.0,-0.010554079750826784,-0.010554079750826784,-0.01267478229090091,-0.019460438840332106,-0.01267478229090091,0.1146496815286624
2023-01-25,AMP,postmarket,"Ameriprise Financial, Inc. Common Stock",,2023-01-25,2023-01-26,AMP,2023-01-26,347.3599853515625,347.3599853515625,352.32000732421875,343.0,349.239990234375,762400.0,0.012681774473315865,0.012681774473315865,0.024811654112345316,0.02022601887587472,0.03616674939295317,0.11854460093896724
2023-01-25,AXS,postmarket,Axis Capital Holdings Limited Common Stock,,2023-01-25,2023-01-26,AXS,2023-01-26,63.470001220703125,63.470001220703125,63.4900016784668,59.529998779296875,60.0,1398500.0,0.07339759976646021,0.07339759976646021,0.06921523301484878,0.02673334338216793,0.034839608032286584,1.2843841881737994
2023-01-25,AXTA,postmarket,Axalta Coating Systems Ltd. Common Shares,,2023-01-25,2023-01-26,AXTA,2023-01-26,28.760000228881836,28.760000228881836,28.93000030517578,27.5,27.729999542236328,5253000.0,0.04848705464487724,0.04848705464487724,0.05314892713198982,0.0185185185185186,0.020235438958247975,1.3175681637695225
2023-01-25,BA,premarket,Boeing Company (The) Common Stock,,2023-01-24,2023-01-25,BA,2023-01-25,212.67999267578125,212.67999267578125,214.75,203.11000061035156,205.8000030517578,16106500.0,0.003302183990709695,0.003302183990709695,0.01225550873588177,-0.00921950921779724,0.003902453911013737,2.3882028735511285
2023-01-25,BFST,postmarket,"Business First Bancshares, Inc. - Common Stock",,2023-01-25,2023-01-26,BFST,2023-01-26,20.829999923706055,20.829999923706055,21.84000015258789,20.709999084472656,21.84000015258789,99200.0,-0.004302110528664693,-0.004302110528664693,0.03802277577232216,0.011477347918176672,0.03802277577232216,0.7777777777777777
2023-01-25,BLFY,premarket,Blue Foundry Bancorp - Common Stock,,2023-01-24,2023-01-25,BLFY,2023-01-25,12.399999618530273,12.399999618530273,12.59000015258789,12.369999885559082,12.479999542236328,57100.0,0.001615468812962817,0.001615468812962817,0.013687606702871502,0.0016193929936523244,0.010526247510215025,1.0763636363636362
2023-01-25,BOKF,premarket,BOK Financial Corporation - Common Stock,,2023-01-24,2023-01-25,BOKF,2023-01-25,99.1500015258789,99.1500015258789,100.95999908447266,98.01000213623047,99.75,242600.0,-0.0014100049184967434,-0.0014100049184967434,0.01121797663925772,0.01354710681831195,0.019209126398881393,-0.11588921282798836
2023-01-25,BOOT,postmarket,"Boot Barn Holdings, Inc. Common Stock",,2023-01-25,2023-01-26,BOOT,2023-01-26,87.41999816894531,87.41999816894531,87.5,75.4800033569336,76.87000274658203,2655300.0,0.17547391341145335,0.17547391341145335,0.17481197712451935,0.05996354904310075,0.06350309967907575,2.4208966761144035
2023-01-25,BPOP,premarket,"Popular, Inc. - Common Stock",,2023-01-24,2023-01-25,BPOP,2023-01-25,66.16000366210938,66.16000366210938,66.44999694824219,62.630001068115234,65.5,1537400.0,-0.031899221431075375,-0.031899221431075375,-0.03751454132299492,-0.07488915965539933,-0.051274635987601624,2.0680502893634007
2023-01-25,BRKL,premarket,"Brookline Bancorp, Inc. - Common Stock",,2023-01-24,2023-01-25,BRKL,2023-01-25,13.430000305175781,13.430000305175781,13.529999732971191,13.350000381469727,13.529999732971191,343700.0,-0.009587028791890884,-0.009587028791890884,-0.013129125067464997,-0.011111082854094345,-0.010964953863914606,-0.18283404660009506
2023-01-25,BWB,postmarket,"Bridgewater Bancshares, Inc. - Common Stock",,2023-01-25,2023-01-26,BWB,2023-01-26,16.350000381469727,16.350000381469727,16.950000762939453,15.729999542236328,16.950000762939453,203600.0,-0.04941862463757607,-0.04941862463757607,-0.0185292232971751,-0.06646889103130738,-0.0011784650102667493,2.196232339089482
2023-01-25,CACI,postmarket,"CACI International, Inc. Class A Common Stock",,2023-01-25,2023-01-26,CACI,2023-01-26,303.80999755859375,303.80999755859375,307.989990234375,290.3800048828125,297.0,352800.0,0.04222983725075036,0.04222983725075036,0.05090927948027968,0.011953275936111618,0.03423054675845982,0.801838610827375
2023-01-25,CALX,postmarket,"Calix, Inc Common Stock",,2023-01-25,2023-01-26,CALX,2023-01-26,56.5,56.5,63.900001525878906,55.560001373291016,61.27000045776367,1763500.0,-0.025021583155297678,-0.025021583155297678,0.09137493353598458,-0.004301037043924039,0.07115383986954793,0.9529346622369879
2023-01-25,CASH,postmarket,"Pathward Financial, Inc. - Common Stock",,2023-01-25,2023-01-26,CASH,2023-01-26,49.04999923706055,49.04999923706055,49.06999969482422,46.16999816894531,48.0,434200.0,0.07260003778827628,0.07260003778827628,0.07116346264582107,0.024406445120243037,0.0633584547856112,2.0027662517289073
2023-01-25,CATY,postmarket,Cathay General Bancorp - Common Stock,,2023-01-25,2023-01-26,CATY,2023-01-26,41.9900016784668,41.9900016784668,42.9900016784668,40.880001068115234,42.27000045776367,359600.0,-0.020983859267642124,-0.020983859267642124,-0.00023251910542332332,-0.02411072657553648,-0.0009454245858898647,0.1510883482714469
2023-01-25,CCI,postmarket,Crown Castle Inc. Common Stock,,2023-01-25,2023-01-26,CCI,2023-01-26,148.1300048828125,148.1300048828125,148.47999572753906,144.52000427246094,146.67999267578125,1608100.0,0.018285582180436633,0.018285582180436633,0.012340612130565809,0.002427731899569574,0.010819323677390136,-0.036892855003892944
2023-01-25,CNS,postmarket,Cohen & Steers Inc Common Stock,,2023-01-25,2023-01-26,CNS,2023-01-26,69.29000091552734,69.29000091552734,71.0999984741211,68.79000091552734,70.87999725341797,304500.0,-0.03280288238613038,-0.03280288238613038,-0.0174129646987623,-0.026051202172481802,-0.020317916402291747,0.5631416837782341
2023-01-25,CPF,premarket,Central Pacific Financial Corp New,,2023-01-24,2023-01-25,CPF,2023-01-25,22.389999389648438,22.389999389648438,23.790000915527344,21.709999084472656,21.75,211000.0,0.0712918563786531,0.0712918563786531,0.1264204531343598,0.040249075776755516,0.030805668567717603,2.1921331316187596
2023-01-25,CSX,postmarket,CSX Corporation - Common Stock,,2023-01-25,2023-01-26,CSX,2023-01-26,30.149999618530273,30.149999618530273,30.670000076293945,29.389999389648438,30.59000015258789,25564700.0,-0.028985495672929185,-0.028985495672929185,-0.026967016786967224,-0.028750853689783584,-0.027963113440335197,0.15086321381142098
2023-01-25,CUBI,postmarket,"Customers Bancorp, Inc Common Stock",,2023-01-25,2023-01-26,CUBI,2023-01-26,26.760000228881836,26.760000228881836,31.049999237060547,25.1299991607666,31.049999237060547,2743300.0,-0.15954773553269475,-0.15954773553269475,-0.02786478654087876,-0.18804528137982834,-0.007987220641973325,2.7512648707780665
2023-01-25,CVLG,premarket,"Covenant Logistics Group, Inc. - Class A Common Stock",,2023-01-24,2023-01-25,CVLG,2023-01-25,38.43000030517578,38.43000030517578,38.5,36.97999954223633,37.040000915527344,65200.0,0.031954848901015964,0.031954848901015964,0.023391841921861056,0.00790408630095274,0.0027071546436401306,0.24190476190476184
2023-01-25,ELV,premarket,"Elevance Health, Inc. Common Stock",,2023-01-24,2023-01-25,ELV,2023-01-25,495.5899963378906,495.5899963378906,499.8800048828125,480.45001220703125,483.0,2059500.0,0.035672506303035645,0.035672506303035645,0.03709544581496371,0.012006344827869997,0.0064596919002759545,0.622036701583051
2023-01-25,ETD,postmarket,Ethan Allen Interiors Inc. Common Stock,,2023-01-25,2023-01-26,ETD,2023-01-26,26.600000381469727,26.600000381469727,28.40999984741211,26.1299991607666,27.969999313354492,662400.0,-0.04247661180739404,-0.04247661180739404,0.00923624271421608,-0.054288818152768314,-0.0010714530944824219,1.6591730228823764
2023-01-25,FLEX,postmarket,Flex Ltd. - Ordinary Shares,,2023-01-25,2023-01-26,FLEX,2023-01-26,23.93000030517578,23.93000030517578,24.489999771118164,23.239999771118164,24.31999969482422,8078100.0,-0.017651900427008038,-0.017651900427008038,0.0028664903605866154,-0.027208021562860285,0.007039340744481981,0.2947540510650575
2023-01-25,FRBA,postmarket,First Bank  - Common Stock,,2023-01-25,2023-01-26,FRBA,2023-01-26,13.229999542236328,13.229999542236328,13.25,12.949999809265137,13.050000190734863,328200.0,-0.016356897408820736,-0.016356897408820736,-0.01633261044302381,-0.012204412784299179,-0.008358636622543547,10.638297872340425
2023-01-25,GD,premarket,General Dynamics Corporation Common Stock,,2023-01-24,2023-01-25,GD,2023-01-25,226.8800048828125,226.8800048828125,229.1300048828125,220.3300018310547,224.86000061035156,2727600.0,-0.03639835284140436,-0.03639835284140436,-0.027956882333970645,-0.04408001830869279,-0.03621789480375803,0.889573952199515
2023-01-25,GPI,premarket,"Group 1 Automotive, Inc. Common Stock",,2023-01-24,2023-01-25,GPI,2023-01-25,197.0800018310547,197.0800018310547,197.75,191.22999572753906,192.63999938964844,182400.0,0.021139905860386943,0.021139905860386943,0.007848699013494054,-0.007113241602080933,-0.014931469653298723,0.7046728971962617
2023-01-25,HBNC,postmarket,"Horizon Bancorp, Inc. - Common Stock",,2023-01-25,2023-01-26,HBNC,2023-01-26,14.6899995803833,14.6899995803833,15.75,14.449999809265137,15.75,317300.0,-0.047341147360493,-0.047341147360493,0.016129032258064502,-0.05307997427704181,0.018099529937821268,1.3399705014749261
