date,symbol,security_name,premarket_pub,before_eps_date,after_eps_date,Adj Close,Close,Adj Close_pct_change,Close_pct_change,EPS Estimate,Reported EPS,Surprise(%),premarket
2023-11-08,WOW,"WideOpenWest, Inc. Common Stock",1,2023-11-07,2023-11-08,7.400000095367432,7.400000095367432,-0.0414507387980479,-0.0414507387980479,0.01,-1.29,-162.25,1.0
2023-11-08,WRBY,Warby Parker Inc. Class A Common Stock,1,2023-11-07,2023-11-08,10.869999885559082,10.869999885559082,-0.2398601580018242,-0.2398601580018242,0.01,0.01,0.046,1.0
2023-11-08,XPEL,"XPEL, Inc. - Common Stock",1,2023-11-07,2023-11-08,45.61000061035156,45.61000061035156,-0.0881647302489704,-0.0881647302489704,0.62,0.56,-0.0968,1.0
2023-11-08,ZD,"Ziff Davis, Inc. - Common Stock",1,2023-11-07,2023-11-08,60.9900016784668,60.9900016784668,-0.0119876538029651,-0.0119876538029651,1.53,1.5,-0.0204,1.0
2023-11-09,ACDC,ProFrac Holding Corp. - Class A Common Stock,1,2023-11-08,2023-11-09,7.949999809265137,7.949999809265137,-0.0524434464901774,-0.0524434464901774,0.1,-0.07,-1.7119,1.0
2023-11-09,ACHR,Archer Aviation Inc. Class A Common Stock,0,2023-11-09,2023-11-10,4.96999979019165,4.96999979019165,-0.0551331608500392,-0.0551331608500392,-0.3,-0.26,0.1475,
2023-11-09,ACHV,"Achieve Life Sciences, Inc.  - Common Shares",1,2023-11-08,2023-11-09,4.190000057220459,4.190000057220459,-0.0255814252639847,-0.0255814252639847,-0.38,-0.34,0.1018999999999999,1.0
2023-11-09,AKLI,"Akili, Inc. - Common Stock",1,2023-11-08,2023-11-09,0.4600000083446502,0.4600000083446502,0.0,0.0,-0.19,-0.18,0.0526,1.0
2023-11-09,AMLX,"Amylyx Pharmaceuticals, Inc. - Common Stock",1,2023-11-08,2023-11-09,12.260000228881836,12.260000228881836,-0.3188888761732313,-0.3188888761732313,0.44,0.3,-0.3103,1.0
2023-11-09,AMPX,"Amprius Technologies, Inc. Common Stock",1,2023-11-08,2023-11-09,2.7300000190734863,2.7300000190734863,-0.1136363354877704,-0.1136363354877704,-0.12,-0.1,0.1667,1.0
2023-11-09,APYX,Apyx Medical Corporation - Common Stock,1,2023-11-08,2023-11-09,1.649999976158142,1.649999976158142,-0.2028985365360359,-0.2028985365360359,-0.11,-0.13,-0.1484,1.0
2023-11-09,ARLO,"Arlo Technologies, Inc. Common Stock",0,2023-11-09,2023-11-10,8.220000267028809,8.220000267028809,-0.0701357324499115,-0.0701357324499115,0.07,0.09,0.3636,
2023-11-09,AVAH,Aveanna Healthcare Holdings Inc. - Common Stock,1,2023-11-08,2023-11-09,1.5199999809265137,1.5199999809265137,0.0201342088575542,0.0201342088575542,-0.03,-0.03,-0.1249,1.0
2023-11-09,BBDC,"Barings BDC, Inc. Common Stock",0,2023-11-09,2023-11-10,8.9399995803833,8.9399995803833,-0.0479234021817102,-0.0479234021817102,0.32,0.31,-0.0181,
2023-11-09,BHIL,"Benson Hill, Inc. Common Stock",1,2023-11-08,2023-11-09,0.3499999940395355,0.3499999940395355,-0.2391304615427275,-0.2391304615427275,-0.19,-0.09,0.5263,1.0
2023-11-09,BLFS,"BioLife Solutions, Inc. - Common Stock",0,2023-11-09,2023-11-10,10.949999809265137,10.949999809265137,-0.038630423248017,-0.038630423248017,-0.37,-0.3,0.2,
2023-11-09,BRCC,BRC Inc. Class A Common Stock,0,2023-11-09,2023-11-10,3.25,3.25,0.0761589471940737,0.0761589471940737,-0.02,-0.05,-1.381,
2023-11-09,BRLT,"Brilliant Earth Group, Inc. - Class A Common Stock",0,2023-11-09,2023-11-10,2.424999952316284,2.424999952316284,-0.1370106755526942,-0.1370106755526942,0.04,0.05,0.25,
2023-11-09,BTTX,"Better Therapeutics, Inc. - Common Stock",1,2023-11-08,2023-11-09,0.152999997138977,0.152999997138977,-0.0377358331422267,-0.0377358331422267,-0.19,-0.15,0.2307999999999999,1.0
2023-11-09,CCOI,"Cogent Communications Holdings, Inc. - Common Stock",1,2023-11-08,2023-11-09,68.23999786376953,68.23999786376953,0.0385024929926489,0.0385024929926489,-0.99,-1.2,-0.2146,1.0
2023-11-09,CIO,"City Office REIT, Inc. Common Stock",1,2023-11-08,2023-11-09,4.230000019073486,4.230000019073486,0.0708860678505467,0.0708860678505467,-0.07,-0.05,0.2857,1.0
2023-11-09,CLFD,"Clearfield, Inc. - Common Stock",0,2023-11-09,2023-11-10,24.5,24.5,0.0165974942821092,0.0165974942821092,0.1,0.17,0.7347,
2023-11-09,CLMT,"Calumet Specialty Products Partners, L.P. - Common units representing limited partner interests",1,2023-11-08,2023-11-09,14.25,14.25,0.0961538461538462,0.0961538461538462,0.08,1.26,15.036700000000002,1.0
2023-11-09,CMAX,"CareMax, Inc. - Class A Common Stock",1,2023-11-08,2023-11-09,43.95000076293945,43.95000076293945,-0.1407624740596864,-0.1407624740596864,-0.11,-0.92,-7.0,1.0
2023-11-09,CODX,"Co-Diagnostics, Inc. - Common Stock",0,2023-11-09,2023-11-10,1.1399999856948853,1.1399999856948853,-0.1023622025071121,-0.1023622025071121,-0.29,-0.2,0.3103,
2023-11-09,COMM,"CommScope Holding Company, Inc. - Common Stock",1,2023-11-08,2023-11-09,1.5700000524520874,1.5700000524520874,0.0,0.0,0.17,0.13,-0.2518,1.0
2023-11-09,CTLP,"Cantaloupe, Inc. - Common Stock",1,2023-11-08,2023-11-09,6.650000095367432,6.650000095367432,-0.0206185371534801,-0.0206185371534801,0.01,0.02,1.0,1.0
2023-11-09,CURI,CuriosityStream Inc.  - Class A Common Stock,0,2023-11-09,2023-11-10,0.5360000133514404,0.5360000133514404,-0.0530034844497164,-0.0530034844497164,-0.17,-0.5,-1.9412,
2023-11-09,DBD,Diebold Nixdorf Incorporated Common stock,1,2023-11-08,2023-11-09,21.399999618530273,21.399999618530273,0.0979989671545558,0.0979989671545558,0.81,-2.86,-4.5454,1.0
2023-11-09,DM,"Desktop Metal, Inc. Class A Common Stock",1,2023-11-08,2023-11-09,0.8259999752044678,0.8259999752044678,-0.0883002663524944,-0.0883002663524944,-0.05,-0.08,-0.6,1.0
2023-11-09,DNUT,"Krispy Kreme, Inc. - Common Stock",1,2023-11-08,2023-11-09,12.5600004196167,12.5600004196167,-0.0654761300774909,-0.0654761300774909,0.06,0.03,-0.4724,1.0
2023-11-09,DOCS,"Doximity, Inc. Class A Common Stock",0,2023-11-09,2023-11-10,23.829999923706055,23.829999923706055,0.1624390206685879,0.1624390206685879,0.18,0.22,0.2366,
2023-11-09,DSKE,"Daseke, Inc. - Common Stock",1,2023-11-08,2023-11-09,4.389999866485596,4.389999866485596,-0.0200893196885529,-0.0200893196885529,0.12,0.02,-0.8333,1.0
2023-11-09,DV,"DoubleVerify Holdings, Inc. Common Stock",0,2023-11-09,2023-11-10,30.600000381469727,30.600000381469727,0.0562651400327731,0.0562651400327731,0.06,0.08,0.2729,
2023-11-09,EVBG,"Everbridge, Inc. - Common Stock",0,2023-11-09,2023-11-10,20.93000030517578,20.93000030517578,0.0371655098443006,0.0371655098443006,0.42,0.46,0.0878999999999999,
2023-11-09,EVLV,"Evolv Technologies Holdings, Inc. - Class A Common Stock",0,2023-11-09,2023-11-10,3.5999999046325684,3.5999999046325684,-0.079283932069853,-0.079283932069853,-0.09,-0.08,0.1110999999999999,
2023-11-09,EYE,"National Vision Holdings, Inc. - Common Stock",1,2023-11-08,2023-11-09,17.34000015258789,17.34000015258789,0.0296912111323919,0.0296912111323919,0.09,0.15,0.6003000000000001,1.0
2023-11-09,FA,First Advantage Corporation - Common Stock,1,2023-11-08,2023-11-09,13.529999732971191,13.529999732971191,0.0142428469422799,0.0142428469422799,0.28,0.28,0.0124,1.0
2023-11-09,FREY,"FREYR Battery, Inc. Common Stock",1,2023-11-08,2023-11-09,2.069999933242798,2.069999933242798,-0.3820895545757223,-0.3820895545757223,-0.31,-0.07,0.7778,1.0
2023-11-09,GDOT,"Green Dot Corporation Class A Common Stock, $0.001 par value",0,2023-11-09,2023-11-10,7.739999771118164,7.739999771118164,-0.3440678266094041,-0.3440678266094041,0.21,0.14,-0.3215,
2023-11-09,GLP,Global Partners LP Common Units representing Limited Partner Interests,1,2023-11-08,2023-11-09,31.799999237060547,31.799999237060547,0.010807379608466,0.010807379608466,0.69,0.6,-0.1304,1.0
2023-11-09,GSL,Global Ship Lease Inc New Class A Common Shares,1,2023-11-08,2023-11-09,17.329999923706055,17.329999923706055,0.0236266752108673,0.0236266752108673,2.15,2.33,0.0847,1.0
2023-11-09,HOLX,"Hologic, Inc. - Common Stock",0,2023-11-09,2023-11-10,72.12999725341797,72.12999725341797,0.0733631031110446,0.0733631031110446,0.84,0.89,0.0586,
2023-11-09,ILMN,"Illumina, Inc. - Common Stock",1,2023-11-08,2023-11-09,106.9800033569336,106.9800033569336,-0.0336042790773325,-0.0336042790773325,0.12,0.33,1.6762,1.0
2023-11-09,INDI,"indie Semiconductor, Inc. - Class A Common Stock",0,2023-11-09,2023-11-10,5.639999866485596,5.639999866485596,0.1417003646066754,0.1417003646066754,-0.08,-0.08,,
2023-11-09,INO,"Inovio Pharmaceuticals, Inc. - Common Stock",0,2023-11-09,2023-11-10,4.199999809265137,4.199999809265137,-0.0277778605620033,-0.0277778605620033,-0.13,-0.13,-0.0263,
2023-11-09,IRWD,"Ironwood Pharmaceuticals, Inc. - Class A Common Stock",1,2023-11-08,2023-11-09,9.520000457763672,9.520000457763672,0.031419385689057,0.031419385689057,0.16,0.09,-0.4286,1.0
2023-11-09,KELYA,"Kelly Services, Inc. - Class A Common Stock",1,2023-11-08,2023-11-09,19.469999313354492,19.469999313354492,0.0462116429230297,0.0462116429230297,0.26,0.5,0.9608,1.0
2023-11-09,KOPN,Kopin Corporation - Common Stock,1,2023-11-08,2023-11-09,1.2200000286102295,1.2200000286102295,-0.0393700417852032,-0.0393700417852032,-0.04,-0.01,0.75,1.0
2023-11-09,LEGH,Legacy Housing Corporation - Common Stock,0,2023-11-09,2023-11-10,22.25,22.25,0.2059620097519785,0.2059620097519785,0.58,0.64,0.1034,
2023-11-09,LI,Li Auto Inc. - American Depositary Shares,1,2023-11-08,2023-11-09,37.650001525878906,37.650001525878906,-0.0434450980171715,-0.0434450980171715,2.19,1.34,-0.3881,1.0
2023-11-09,LILA,Liberty Latin America Ltd. - Class A Common Stock,0,2023-11-09,2023-11-10,7.190000057220459,7.190000057220459,0.1251956506181981,0.1251956506181981,-0.12,0.29,3.4167,
2023-11-09,LIQT,"LiqTech International, Inc. - Common Stock",1,2023-11-08,2023-11-09,3.940000057220459,3.940000057220459,0.0,0.0,-0.3,-0.25,0.1667,1.0
2023-11-09,LNZA,"LanzaTech Global, Inc. - Common Stock",1,2023-11-08,2023-11-09,3.910000085830689,3.910000085830689,0.0235602497802898,0.0235602497802898,-0.12,-0.13,-0.0833,1.0
2023-11-09,MODN,"Model N, Inc. Common Stock",0,2023-11-09,2023-11-10,21.43000030517578,21.43000030517578,-0.1549684625627183,-0.1549684625627183,0.3,0.31,0.0492,
2023-11-09,MTD,"Mettler-Toledo International, Inc. Common Stock",0,2023-11-09,2023-11-10,1044.1099853515625,1044.1099853515625,0.019091245513882,0.019091245513882,9.74,9.8,0.0058,
2023-11-09,MTSI,"MACOM Technology Solutions Holdings, Inc. - Common Stock",1,2023-11-08,2023-11-09,72.41000366210938,72.41000366210938,-0.0082180311815571,-0.0082180311815571,0.56,0.56,0.0046,1.0
2023-11-09,NOMD,Nomad Foods Limited Ordinary Shares,1,2023-11-08,2023-11-09,16.25,16.25,0.1411517037351752,0.1411517037351752,0.38,0.43,0.1247,1.0
2023-11-09,NVMI,Nova Ltd. - Ordinary Shares,1,2023-11-08,2023-11-09,106.5999984741211,106.5999984741211,0.049315900352699,0.049315900352699,1.09,1.23,0.1299,1.0
2023-11-09,NVVE,Nuvve Holding Corp. - Common Stock,0,2023-11-09,2023-11-10,6.519999980926514,6.519999980926514,-0.1189189328513411,-0.1189189328513411,-0.26,-0.27,-0.0385,
2023-11-09,OMER,Omeros Corporation - Common Stock,0,2023-11-09,2023-11-10,1.25,1.25,-0.0079365004277343,-0.0079365004277343,-0.62,-0.6,0.0249,
2023-11-09,ONTO,Onto Innovation Inc. Common Stock,0,2023-11-09,2023-11-10,135.5500030517578,135.5500030517578,0.1014057315989287,0.1014057315989287,0.95,0.96,0.0127,
2023-11-09,ORGN,"Origin Materials, Inc. - Class A Common Stock",0,2023-11-09,2023-11-10,0.8830000162124634,0.8830000162124634,-0.1824074248840772,-0.1824074248840772,-0.13,0.22,2.7368,
2023-11-09,OUST,"Ouster, Inc. Common Stock",0,2023-11-09,2023-11-10,4.929999828338623,4.929999828338623,0.1966019333201083,0.1966019333201083,-1.16,-0.89,0.2328,
2023-11-09,PHUN,"Phunware, Inc. - Common Stock",1,2023-11-08,2023-11-09,8.350000381469727,8.350000381469727,-0.0511363408535969,-0.0511363408535969,-0.05,-0.16,-1.9091,1.0
2023-11-09,PKST,Peakstone Realty Trust Common Shares,0,2023-11-09,2023-11-10,14.100000381469728,14.100000381469728,0.020999272486704,0.020999272486704,-0.57,-3.55,-5.1739,
2023-11-09,POWW,"AMMO, Inc. - Common Stock",0,2023-11-09,2023-11-10,2.180000066757202,2.180000066757202,-0.1314740736891988,-0.1314740736891988,-0.02,-0.07,-2.5,
2023-11-09,QSI,Quantum-Si Incorporated - Class A Common Stock,1,2023-11-08,2023-11-09,1.3300000429153442,1.3300000429153442,0.0725806715213046,0.0725806715213046,-0.19,-0.17,0.1052999999999999,1.0
2023-11-09,RBA,"RB Global, Inc. Common Stock",0,2023-11-09,2023-11-10,60.13999938964844,60.13999938964844,-0.103324889469331,-0.103324889469331,0.49,0.72,0.4595,
2023-11-09,RBC,RBC Bearings Incorporated Common Stock,1,2023-11-08,2023-11-09,221.6499938964844,221.6499938964844,0.013257114955357,0.013257114955357,2.05,2.17,0.0599,1.0
2023-11-09,RKDA,"Arcadia Biosciences, Inc. - Common Stock",0,2023-11-09,2023-11-10,3.138000011444092,3.138000011444092,-0.0344615349402794,-0.0344615349402794,-3.19,-1.44,0.5486,
2023-11-09,SANW,S&W Seed Company - Common Stock,1,2023-11-08,2023-11-09,0.6700000166893005,0.6700000166893005,0.0,0.0,-0.1,-0.11,-0.1,1.0
2023-11-09,SCSC,"ScanSource, Inc. - Common Stock",1,2023-11-08,2023-11-09,28.6299991607666,28.6299991607666,-0.0767494695436528,-0.0767494695436528,0.9,0.74,-0.1808,1.0
2023-11-09,SENS,"Senseonics Holdings, Inc. Common Stock",0,2023-11-09,2023-11-10,0.5230000019073486,0.5230000019073486,0.0194931583629149,0.0194931583629149,-0.04,-0.04,-0.1429,
2023-11-09,SGHC,Super Group (SGHC) Limited Ordinary Shares,1,2023-11-08,2023-11-09,3.5299999713897705,3.5299999713897705,-0.0783289708335014,-0.0783289708335014,0.02,0.05,2.3333000000000004,1.0
2023-11-09,SLVM,Sylvamo Corporation Common Stock,1,2023-11-08,2023-11-09,45.72999954223633,45.72999954223633,0.0386100570081959,0.0386100570081959,1.34,1.7,0.2734,1.0
2023-11-09,SPH,"Suburban Propane Partners, L.P. Common Stock",1,2023-11-08,2023-11-09,16.520000457763672,16.520000457763672,-0.0137313159544076,-0.0137313159544076,-0.45,-0.33,0.2747,1.0
2023-11-09,SVV,"Savers Value Village, Inc. Common Stock",0,2023-11-09,2023-11-10,12.149999618530272,12.149999618530272,-0.118926783746153,-0.118926783746153,0.19,0.16,-0.1578999999999999,
2023-11-09,SYNA,Synaptics Incorporated - Common Stock,0,2023-11-09,2023-11-10,98.01000213623048,98.01000213623048,0.1074576512568414,0.1074576512568414,0.4,0.52,0.2981,
2023-11-09,TACT,TransAct Technologies Incorporated - Common Stock,0,2023-11-09,2023-11-10,6.760000228881836,6.760000228881836,0.0974026617422392,0.0974026617422392,-0.01,0.09,10.0,
2023-11-09,TDG,Transdigm Group Incorporated Common Stock,1,2023-11-08,2023-11-09,973.0700073242188,973.0700073242188,0.0869739876012476,0.0869739876012476,7.54,8.03,0.0655,1.0
2023-11-09,TPC,Tutor Perini Corporation Common Stock,0,2023-11-09,2023-11-10,7.349999904632568,7.349999904632568,-0.0013587267256014,-0.0013587267256014,0.09,-0.71,-8.8889,
2023-11-09,TUSK,"Mammoth Energy Services, Inc. - Common Stock",0,2023-11-09,2023-11-10,4.239999771118164,4.239999771118164,0.0341463096931808,0.0341463096931808,0.06,0.02,-0.6667000000000001,
2023-11-09,TWOU,"2U, Inc. - Common Stock",1,2023-11-08,2023-11-09,2.380000114440918,2.380000114440918,-0.0666666043350108,-0.0666666043350108,-0.13,-0.15,-0.1321,1.0
2023-11-09,UGRO,"urban-gro, Inc. - Common Stock",0,2023-11-09,2023-11-10,1.340000033378601,1.340000033378601,0.03076929425347,0.03076929425347,-0.26,-0.29,-0.1153999999999999,
2023-11-09,UTZ,Utz Brands Inc Class A Common Stock ,1,2023-11-08,2023-11-09,12.130000114440918,12.130000114440918,0.0,0.0,0.15,0.17,0.1039,1.0
2023-11-09,WEST,Westrock Coffee Company - Common Stock,0,2023-11-09,2023-11-10,7.434999942779541,7.434999942779541,-0.115933403367729,-0.115933403367729,0.02,0.15,5.429500000000001,
2023-11-09,WHF,"WhiteHorse Finance, Inc. - Closed End Fund",1,2023-11-08,2023-11-09,12.199999809265137,12.199999809265137,-0.0032679708007358,-0.0032679708007358,0.46,0.47,0.0149,1.0
2023-11-09,WRK,Westrock Company Common Stock,1,2023-11-08,2023-11-09,38.400001525878906,38.400001525878906,0.0259150738123021,0.0259150738123021,0.74,0.81,0.1009,1.0
2023-11-09,WYNN,"Wynn Resorts, Limited - Common Stock",0,2023-11-09,2023-11-10,85.48999786376953,85.48999786376953,-0.056922267790986,-0.056922267790986,0.75,0.99,0.3204,
2023-11-09,XOS,"Xos, Inc. - Common Stock",0,2023-11-09,2023-11-10,10.050000190734863,10.050000190734863,0.3085938040846194,0.3085938040846194,-0.1,-0.08,0.1753,
2023-11-09,YETI,"YETI Holdings, Inc. Common Stock",1,2023-11-08,2023-11-09,39.099998474121094,39.099998474121094,-0.006605745228624,-0.006605745228624,0.55,0.6,0.0944,1.0
2023-11-10,AQN,Algonquin Power & Utilities Corp. Common Shares,1,2023-11-09,2023-11-10,5.610000133514404,5.610000133514404,0.0035778140215712,0.0035778140215712,0.12,0.11,-0.0756,1.0
2023-11-10,CAAS,"China Automotive Systems, Inc. - Common Stock",1,2023-11-09,2023-11-10,3.380000114440918,3.380000114440918,-0.0145772452895475,-0.0145772452895475,,0.31,,1.0
2023-11-10,SHCO,Soho House & Co Inc. Class A Common Stock,1,2023-11-09,2023-11-10,6.429999828338623,6.429999828338623,-0.211042928920017,-0.211042928920017,-0.09,-0.22,-1.3158,1.0
2023-11-13,AFYA,Afya Limited - Class A Common Shares,1,2023-11-10,2023-11-13,17.600000381469727,17.600000381469727,0.0091743028963591,0.0091743028963591,1.36,1.38,0.0147,1.0
2023-11-13,AMPS,"Altus Power, Inc. Class A Common Stock",1,2023-11-10,2023-11-13,4.650000095367432,4.650000095367432,-0.1159696020857545,-0.1159696020857545,0.04,0.03,-0.2242,1.0
2023-11-13,ATEX,Anterix Inc. - Common Stock,1,2023-11-10,2023-11-13,28.739999771118164,28.739999771118164,-0.0423192418553004,-0.0423192418553004,-0.62,-0.27,0.5645,1.0
2023-11-13,ATXS,"Astria Therapeutics, Inc. - Common Stock",1,2023-11-10,2023-11-13,4.489999771118164,4.489999771118164,-0.0239130729988984,-0.0239130729988984,-0.49,-0.63,-0.2963,1.0
2023-11-13,AZTA,"Azenta, Inc. - Common Stock",0,2023-11-13,2023-11-14,54.45000076293945,54.45000076293945,0.1388830620983387,0.1388830620983387,0.02,0.13,6.2911,
2023-11-13,DAC,Danaos Corporation Common Stock,0,2023-11-13,2023-11-14,67.44000244140625,67.44000244140625,0.0647300643975581,0.0647300643975581,7.36,7.26,-0.0136,
2023-11-13,DCTH,"Delcath Systems, Inc. - Common Stock",1,2023-11-10,2023-11-13,2.9800000190734863,2.9800000190734863,0.0101694816626616,0.0101694816626616,-0.52,-1.14,-1.1923,1.0
2023-11-13,DFLI,Dragonfly Energy Holdings Corp - Common Stock,0,2023-11-13,2023-11-14,0.5440000295639038,0.5440000295639038,-0.2206303455779886,-0.2206303455779886,-0.2,-0.19,0.05,
2023-11-13,DMAC,DiaMedica Therapeutics Inc. - Common Stock,0,2023-11-13,2023-11-14,2.5,2.5,0.0683761075638704,0.0683761075638704,-0.13,-0.12,0.0527,
2023-11-13,EARN,Ellington Residential Mortgage REIT Common Shares of Beneficial Interest,1,2023-11-10,2023-11-13,5.599999904632568,5.599999904632568,-0.001782571950773,-0.001782571950773,0.24,0.21,-0.125,1.0
2023-11-13,FFIE,Faraday Future Intelligent Electric Inc. - Common Stock,1,2023-11-10,2023-11-13,2.628000020980835,2.628000020980835,0.1088608218902469,0.1088608218902469,-3.0,-3.78,-0.26,1.0
2023-11-13,FSR,Fisker Inc. Class A Common Stock,0,2023-11-13,2023-11-14,3.3399999141693115,3.3399999141693115,-0.1873479791560678,-0.1873479791560678,-0.19,-0.21,-0.1036,
2023-11-13,GENI,Genius Sports Limited Ordinary Shares,1,2023-11-10,2023-11-13,5.139999866485596,5.139999866485596,-0.0246679534936283,-0.0246679534936283,-0.04,-0.06,-0.5928,1.0
2023-11-13,HROW,"Harrow, Inc. - Common Stock",0,2023-11-13,2023-11-14,8.210000038146973,8.210000038146973,-0.3600935240087325,-0.3600935240087325,0.04,-0.13,-4.6796,
2023-11-13,HSAI,"Hesai Group - American Depositary Share, each ADS represents one Class B ordinary share",0,2023-11-13,2023-11-14,11.0,11.0,0.1,0.1,-1.56,-0.81,0.4808,
2023-11-13,HSIC,"Henry Schein, Inc. - Common Stock",1,2023-11-10,2023-11-13,67.5,67.5,0.0535352008976655,0.0535352008976655,1.32,1.32,0.0025,1.0
2023-11-13,ICAD,icad inc. - Common Stock,0,2023-11-13,2023-11-14,1.3300000429153442,1.3300000429153442,-0.0699300058045756,-0.0699300058045756,-0.09,-0.05,0.4443999999999999,
2023-11-13,ICMB,"Investcorp Credit Management BDC, Inc. - Common Stock",0,2023-11-13,2023-11-14,3.4800000190734863,3.4800000190734863,-0.0085470004191683,-0.0085470004191683,0.14,0.11,-0.2414,
2023-11-13,LICY,Li-Cycle Holdings Corp. Common Shares,0,2023-11-13,2023-11-14,0.6600000262260437,0.6600000262260437,-0.551020399060793,-0.551020399060793,-0.25,-0.19,0.246,
2023-11-13,LU,"Lufax Holding Ltd American Depositary Shares, each representing two (2) Ordinary Shares",0,2023-11-13,2023-11-14,3.299999952316284,3.299999952316284,-0.1911764671508278,-0.1911764671508278,0.04,0.01,-0.73,
2023-11-13,MNDY,monday.com Ltd. - Ordinary Shares,1,2023-11-10,2023-11-13,154.8300018310547,154.8300018310547,0.1049814960496156,0.1049814960496156,0.2,0.64,2.123,1.0
2023-11-13,OWLT,"Owlet, Inc. Class A Common Stock",0,2023-11-13,2023-11-14,5.949999809265137,5.949999809265137,-0.0760869943480728,-0.0760869943480728,-0.36,-0.7,-0.9444,
2023-11-13,RBOT,Vicarious Surgical Inc. Class A Common Stock,0,2023-11-13,2023-11-14,0.2199999988079071,0.2199999988079071,-0.4270833414177306,-0.4270833414177306,-0.14,-0.1,0.2982,
2023-11-13,RLX,"RLX Technology Inc. American Depositary Shares, each representing the right to receive one (1) Class A ordinary share",1,2023-11-10,2023-11-13,1.8799999952316284,1.8799999952316284,0.146341470506204,0.146341470506204,0.1,0.15,0.4314,1.0
2023-11-13,SLF,Sun Life Financial Inc. Common Stock,0,2023-11-13,2023-11-14,50.060001373291016,50.060001373291016,0.0464047076426072,0.0464047076426072,1.58,1.59,0.0063,
2023-11-13,SOHU,Sohu.com Limited  - American Depositary Shares,1,2023-11-10,2023-11-13,10.130000114440918,10.130000114440918,0.1590389450484988,0.1590389450484988,-0.62,-0.74,-0.1935,1.0
2023-11-14,AEMD,"Aethlon Medical, Inc. - Common Stock",1,2023-11-13,2023-11-14,1.659999966621399,1.659999966621399,0.006060600368335,0.006060600368335,-1.4,-1.22,0.1286,1.0
2023-11-14,ALLG,Allego N.V. Ordinary Share,1,2023-11-13,2023-11-14,1.2200000286102295,1.2200000286102295,-0.109489033310991,-0.109489033310991,-0.02,-0.16,-7.0,1.0
2023-11-14,AREN,"The Arena Group Holdings, Inc. Common Stock",1,2023-11-13,2023-11-14,3.859999895095825,3.859999895095825,0.1188405338392322,0.1188405338392322,-0.38,-0.48,-0.2632,1.0
2023-11-14,ARMK,Aramark Common Stock,1,2023-11-13,2023-11-14,26.190000534057617,26.190000534057617,-0.0816970507120656,-0.0816970507120656,0.64,0.64,0.0017,1.0
2023-11-14,BCLI,Brainstorm Cell Therapeutics Inc. - Common Stock,1,2023-11-13,2023-11-14,0.1899999976158142,0.1899999976158142,0.0,0.0,,-0.03,,1.0
2023-11-14,BEAT,"Heartbeam, Inc. - Common Stock",1,2023-11-13,2023-11-14,1.350000023841858,1.350000023841858,0.0384615948919735,0.0384615948919735,-0.13,-0.13,,1.0
2023-11-14,BFX,BowFlex Inc. Common Stock,0,2023-11-14,2023-11-15,0.711899995803833,0.711899995803833,-0.0767734275979791,-0.0767734275979791,-0.26,-0.35,-0.3290999999999999,
2023-11-14,BKKT,"Bakkt Holdings, Inc. Class A Common Stock",1,2023-11-13,2023-11-14,0.9850000143051147,0.9850000143051147,0.3680555210621281,0.3680555210621281,-0.17,-0.19,-0.1377,1.0
2023-11-14,CAMT,Camtek Ltd. - Ordinary Shares,1,2023-11-13,2023-11-14,65.7300033569336,65.7300033569336,0.0081289330291247,0.0081289330291247,0.5,0.51,0.0297,1.0
2023-11-14,CMCT,Creative Media & Community Trust Corporation - Common Stock,0,2023-11-14,2023-11-15,4.0,4.0,-0.0196078248044149,-0.0196078248044149,-0.69,-1.01,-0.4638,
2023-11-14,CSIQ,Canadian Solar Inc. - Common Shares,1,2023-11-13,2023-11-14,21.579999923706055,21.579999923706055,0.0290892050703641,0.0290892050703641,0.82,0.32,-0.608,1.0
2023-11-14,EAST,"Eastside Distilling, Inc. - Common Stock",0,2023-11-14,2023-11-15,1.0199999809265137,1.0199999809265137,-0.0973451458135332,-0.0973451458135332,-1.26,-0.8,0.3651,
2023-11-14,ENR,"Energizer Holdings, Inc. Common Stock",1,2023-11-13,2023-11-14,36.119998931884766,36.119998931884766,0.0740409689171943,0.0740409689171943,1.13,1.2,0.0576999999999999,1.0
2023-11-14,FATH,Fathom Digital Manufacturing Corporation Class A Common Stock,1,2023-11-13,2023-11-14,4.349999904632568,4.349999904632568,-0.039735164865124,-0.039735164865124,-1.0,-2.04,-1.04,1.0
2023-11-14,GOEV,Canoo Inc.  - Class A Common Stock,0,2023-11-14,2023-11-15,6.25600004196167,6.25600004196167,0.0074074079761878,0.0074074079761878,-0.12,-0.06,0.501,
2023-11-14,HD,"Home Depot, Inc. (The) Common Stock",1,2023-11-13,2023-11-14,303.6300048828125,303.6300048828125,0.0540146393688294,0.0540146393688294,3.76,3.81,0.0128,1.0
2023-11-14,HRTX,"Heron Therapeutics, Inc.   - Common Stock",1,2023-11-13,2023-11-14,0.5400000214576721,0.5400000214576721,-0.0181818004482052,-0.0181818004482052,-0.29,-0.17,0.4188,1.0
2023-11-14,HYZN,Hyzon Motors Inc. - Class A Common Stock,1,2023-11-13,2023-11-14,1.100000023841858,1.100000023841858,0.3959391385131787,0.3959391385131787,-0.16,-0.13,0.1875,1.0
2023-11-14,IGIC,International General Insurance Holdings Ltd. - Ordinary Shares,0,2023-11-14,2023-11-15,12.039999961853027,12.039999961853027,0.0750000149011613,0.0750000149011613,0.5,0.79,0.596,
